company_number,company_status
NI643663,dissolved
NI643750,dissolved
NI643673,dissolved
NI643667,dissolved
NI643777,dissolved
NI643654,dissolved
NI643803,dissolved
NI643612,dissolved
NI643634,dissolved
NI643674,dissolved
NI643647,dissolved
NI643776,dissolved
NI643642,dissolved
NI643832,dissolved
NI643884,dissolved
NI644167,dissolved
NI644187,dissolved
NI644294,dissolved
NI643759,dissolved
NI643937,dissolved
NI643860,dissolved
NI643870,dissolved
NI644482,dissolved
NI643680,dissolved
NI643714,dissolved
NI643753,dissolved
NI643966,dissolved
NI644427,dissolved
NI644461,dissolved
NI644476,dissolved
NI643748,dissolved
NI643856,dissolved
NI643713,dissolved
NI644460,dissolved
NI643683,dissolved
NI643863,dissolved
NI643912,dissolved
NI644254,dissolved
NI643817,dissolved
NI643877,dissolved
NI644439,dissolved
NI643740,dissolved
NI644468,dissolved
NI644474,dissolved
NI644173,dissolved
NI644471,dissolved
NI643917,dissolved
NI643931,dissolved
NI643838,dissolved
NI643716,dissolved
NI644466,dissolved
NI644486,dissolved
NI643814,dissolved
NI643835,dissolved
NI643879,dissolved
NI643712,dissolved
NI643927,dissolved
NI643849,dissolved
NI643840,dissolved
NI643880,dissolved
NI644430,dissolved
NI643968,dissolved
NI644480,dissolved
NI644504,dissolved
NI644535,dissolved
NI644117,dissolved
NI643981,dissolved
NI644544,dissolved
NI643882,dissolved
NI643895,dissolved
NI644012,dissolved
NI644500,dissolved
NI644503,dissolved
NI644513,dissolved
NI644511,dissolved
NI644050,dissolved
NI644113,dissolved
NI643897,dissolved
NI644526,dissolved
NI644028,dissolved
NI644106,dissolved
NI644110,dissolved
NI643998,dissolved
NI644524,dissolved
NI644022,dissolved
NI643902,dissolved
NI644495,dissolved
NI644027,dissolved
NI643898,dissolved
NI644199,dissolved
NI644696,dissolved
NI644125,dissolved
NI644159,dissolved
NI644157,dissolved
NI644161,dissolved
OC416714,dissolved
OC416798,dissolved
OC416460,dissolved
OC416237,dissolved
OC416238,dissolved
OC416411,dissolved
OC416133,dissolved
OC416207,dissolved
OC416412,dissolved
OC416518,dissolved
OC416358,dissolved
OC416687,dissolved
OC416452,dissolved
OC416269,dissolved
OC416339,dissolved
OC417121,dissolved
OC417349,dissolved
OC416179,dissolved
OC416248,dissolved
OC416300,dissolved
OC417047,dissolved
OC417325,dissolved
OC417354,dissolved
OC417357,dissolved
OC417245,dissolved
OC416173,dissolved
OC416377,dissolved
OC416508,dissolved
OC416677,dissolved
OC416888,dissolved
OC416921,dissolved
OC416197,dissolved
OC416446,dissolved
OC416320,dissolved
OC416442,dissolved
OC416971,dissolved
OC416696,dissolved
OC416240,dissolved
OC416272,dissolved
OC416227,dissolved
OC416882,dissolved
OC416468,dissolved
OC416284,dissolved
OC416285,dissolved
OC416177,dissolved
OC416392,dissolved
OC416448,dissolved
OC416502,dissolved
OC416563,dissolved
OC416289,dissolved
OC416781,dissolved
OC416812,dissolved
OC416789,dissolved
OC416791,dissolved
OC416906,dissolved
OC416910,dissolved
OC416641,dissolved
OC416384,dissolved
OC416504,dissolved
OC416539,dissolved
OC416794,dissolved
OC416876,dissolved
OC417146,dissolved
OC417150,dissolved
OC416350,dissolved
OC417195,dissolved
OC417369,dissolved
OC416147,dissolved
OC417317,dissolved
OC417394,dissolved
OC417254,dissolved
OC417094,dissolved
OC417133,dissolved
OC417218,dissolved
OC417256,dissolved
OC416610,dissolved
OC417177,dissolved
OC417500,dissolved
OC416349,dissolved
OC416773,dissolved
OC416818,dissolved
OC417476,dissolved
OC417435,dissolved
OC417469,dissolved
OC417505,dissolved
OC417515,dissolved
OC417028,dissolved
OC417525,dissolved
OC417229,dissolved
OC417856,dissolved
OC416715,dissolved
OC417174,dissolved
OC417191,dissolved
OC416436,dissolved
OC416570,dissolved
OC417562,dissolved
OC417402,dissolved
OC417278,dissolved
OC416946,dissolved
OC416728,dissolved
OC417077,dissolved
OC417466,dissolved
OC416346,dissolved
OC417733,dissolved
OC417220,dissolved
OC416474,dissolved
OC417313,dissolved
OC417406,dissolved
OC416690,dissolved
OC416802,dissolved
OC416490,dissolved
OC417168,dissolved
OC417499,dissolved
OC417504,dissolved
OC417112,dissolved
OC416432,dissolved
OC416434,dissolved
OC417345,dissolved
OC417932,dissolved
OC416276,dissolved
OC417235,dissolved
OC417352,dissolved
OC417384,dissolved
OC417179,dissolved
OC417539,dissolved
OC417463,dissolved
OC417492,dissolved
OC416478,dissolved
OC417662,dissolved
OC417246,dissolved
OC417490,dissolved
OC417512,dissolved
OC417555,dissolved
OC417778,dissolved
OC417207,dissolved
OC417226,dissolved
OC417474,dissolved
OC417782,dissolved
OC416655,dissolved
OC417930,dissolved
OC417949,dissolved
OC418030,dissolved
OC417812,dissolved
OC417894,dissolved
OC417587,dissolved
OC417970,dissolved
OC418090,dissolved
OC417810,dissolved
OC417983,dissolved
SO305977,dissolved
SO306182,dissolved
SO306193,dissolved
SO306199,dissolved
SO305935,dissolved
SO306190,dissolved
SO305950,dissolved
SO306043,dissolved
SO306111,dissolved
SO306187,dissolved
SO306192,dissolved
SO306160,dissolved
SO305942,dissolved
SO306032,dissolved
SO306208,dissolved
SO306025,dissolved
SO306205,dissolved
SO305980,dissolved
SO305941,dissolved
SO305976,dissolved
SO306048,dissolved
SO306176,dissolved
SO306233,dissolved
SO306134,dissolved
SO305969,dissolved
SO306027,dissolved
SO306149,dissolved
SO305961,dissolved
SO305994,dissolved
SO306112,dissolved
SO306118,dissolved
SO306069,dissolved
SO306158,dissolved
SO306228,dissolved
SO305964,dissolved
SO306015,dissolved
SO306170,dissolved
SO306090,dissolved
SO306003,dissolved
SO306073,dissolved
SO306143,dissolved
SO306150,dissolved
SO305948,dissolved
SO306007,dissolved
SO306151,dissolved
SO305981,dissolved
SO305957,dissolved
SO306058,dissolved
SO306207,dissolved
SO306167,dissolved
SO306006,dissolved
SC608292,active
SC612348,active
SC611543,active
SC614988,active
SC612116,active
SC611835,active
SC612895,active
SC612538,active
SC615344,active
SC615760,active
SC616152,active
SC612080,active
SC613179,active
SC610893,active
SC615752,active
SC614049,active
SC613062,active
SC613871,active
SC613017,active
SC615372,active
SC617136,active
SC614191,active
SC613952,active
SC610337,active
SC615115,active
11397185,active
11528309,active
11658105,active
11505971,active
11351382,active
11604920,active
11641822,active
11352438,active
11394440,active
11494408,active
11294429,active
11556304,active
SC591175,active
SC600883,active
SC604147,active
SC600600,active
SC604069,active
SC595304,active
SC605766,active
SC599381,active
SC596190,active
SC602734,active
SC588609,active
SC588665,active
SC591567,active
SC588483,active
SC603907,active
SC600501,active
SC600272,active
SC608062,active
SC606054,active
SC601103,active
SC593071,active
SC599018,active
SC602558,active
SC598964,active
SC605387,active
SC606172,active
SC601817,active
SC594712,active
SC595290,active
SC605067,active
SC599484,active
SC602725,active
SC594123,active
SC596457,active
SC596574,active
SC602864,active
SC606597,active
SC603052,active
SC604724,active
SC588653,active
SC598876,active
SC595360,active
SC597411,active
SC588570,active
SC595185,active
SC605989,active
SC593352,active
SC607484,active
SC594900,active
SC597790,active
SC598969,active
SC601035,active
SC605676,active
SC604443,active
SC602256,active
SC602259,active
SC603323,active
SC601548,active
SC603689,active
SC593054,active
SC604333,active
SC606937,active
SC601321,active
SC604364,active
SC606812,active
SC607047,active
SC605074,active
SC591760,active
SC592578,active
SC593665,active
SC602703,active
SC591276,active
SC601843,active
SC602315,active
SC595349,active
SC607496,active
SC594292,active
SC605097,active
SC601529,active
SC598840,active
SC588608,active
SC593677,active
SC595704,active
SC599671,active
SC599984,active
SC599371,active
SC606132,active
SC602978,active
SC589954,active
SC596022,active
SC599704,active
SC590335,active
SC599046,active
SC607416,active
SC593074,active
SC603505,active
SC592249,active
SC605604,active
SC597563,active
SC597831,active
SC603088,active
SC603798,active
SC594756,active
SC602009,active
SC605025,active
SC603177,active
SC604522,active
SC591910,active
SC604079,active
SC603664,active
SC607659,active
SC602662,active
SC588864,active
SC604125,active
SC600375,active
SC598391,active
SC592808,active
SC606819,active
SC607589,active
SC606609,active
SC598010,active
11342682,active
11377608,active
11300833,active
11570578,active
11593602,active
11380751,active
11549371,active
11356268,active
11371418,active
11743818,active
11220485,active
SC604253,active
11129107,active
11304358,active
11174471,active
11201412,active
11213756,active
11193067,active
11228280,active
11189961,active
11225438,active
11237355,active
11289749,active
11292426,active
11192203,active
11164375,active
11195790,active
11191284,active
11259961,active
11146710,active
11174055,active
11191662,active
11213853,active
11297804,active
11178742,active
11141476,active
11162740,active
11173072,active
11241818,active
11175505,active
11143295,active
11148377,active
OC421036,active
OC423724,active
OC423584,active
OC423333,active
OC425107,active
OC423692,active
OC423775,active
OC422285,active
SO306520,active
OC423771,active
OC423519,active
SO306537,active
OC425091,active
NC001550,active
OC423068,active
OC424628,active
OC424042,active
OC424245,active
OC422309,active
NC001537,active
OC423236,active
OC422375,active
OC423530,active
OC422921,active
OC423386,active
OC424193,active
OC423839,active
OC422393,active
OC423811,active
OC424494,active
OC423817,active
OC423910,active
OC425225,active
SO306357,active
SO306512,active
OC425089,active
OC420887,active
OC424896,active
OC424221,active
OC422071,active
OC425192,active
OC421754,active
OC424545,active
OC421710,active
OC424877,active
OC424634,active
OC425297,active
OC425066,active
OC421168,active
OC420741,active
OC420724,active
SO306309,active
OC424681,active
OC421244,active
OC420970,active
OC420637,active
OC422007,active
OC425194,active
NC001562,active
OC420909,active
OC420910,active
OC424967,active
OC424837,active
OC424699,active
OC422084,active
OC422331,active
OC425356,active
OC424575,active
OC424573,active
OC422000,active
OC421570,active
OC425178,active
OC420770,active
SO306380,active
OC424671,active
OC424128,active
OC421802,active
OC425006,active
OC424544,active
OC423755,active
OC424549,active
OC424405,active
OC425349,active
OC420966,active
OC424274,active
OC424130,active
OC421212,active
OC421504,active
OC422319,active
NC001557,active
OC425202,active
OC424320,active
OC425169,active
OC420717,active
OC424491,active
OC424495,active
OC420616,active
SO306542,active
SO306545,active
SO306544,active
OC424167,active
OC423767,active
SO306547,active
OC424938,active
OC424461,active
OC424304,active
SO306530,active
OC424811,active
OC422553,active
OC422075,active
OC420735,active
OC424891,active
OC421087,active
OC421267,active
OC422295,active
OC424732,active
OC423812,active
OC420702,active
OC424229,active
OC425106,active
OC420874,active
OC424682,active
SO306575,active
SO306327,active
OC424979,active
OC422043,active
OC420812,active
OC421027,active
OC425023,active
OC425053,active
OC425215,active
OC422279,active
OC421797,active
OC425028,active
OC421832,active
OC422780,active
OC420536,active
OC425167,active
OC425002,active
OC425170,active
OC421728,active
OC421263,active
OC425336,active
SO306281,active
OC421357,active
OC422763,active
OC421170,active
OC424402,active
SO306368,active
OC424273,active
OC424236,active
OC424136,active
OC424129,active
OC423595,active
OC424977,active
OC424325,active
OC421759,active
SO306593,active
OC425309,active
OC422378,active
OC420602,active
OC424798,active
OC420987,active
NC001551,active
OC420765,active
OC425362,active
OC424020,active
OC422270,active
OC425227,active
OC423490,active
OC420535,active
SO306282,active
OC421256,active
OC425122,active
OC424263,active
OC424637,active
OC421185,active
OC420845,active
OC421465,active
OC422149,active
OC420785,active
OC425057,active
OC421601,active
OC420524,active
NC001498,active
OC424820,active
OC421440,active
OC420795,active
OC421360,active
OC421955,active
OC421996,active
OC422049,active
OC422379,active
OC422101,active
OC421975,active
OC423807,active
OC422039,active
OC421618,active
OC421876,active
OC422862,active
NI657238,dissolved
NI656669,dissolved
NI656823,dissolved
NI657255,dissolved
NI655827,dissolved
NI655881,dissolved
NI657185,dissolved
NI657139,dissolved
NI656707,dissolved
NI657199,dissolved
NI656317,dissolved
NI656673,dissolved
NI656678,dissolved
NI656759,dissolved
NI657250,dissolved
NI656253,dissolved
NI657398,dissolved
NI657187,dissolved
NI657195,dissolved
NI656826,dissolved
NI657173,dissolved
NI657205,dissolved
NI656565,dissolved
NI657256,dissolved
NI657150,dissolved
NI657213,dissolved
NI656765,dissolved
NI657366,dissolved
NI657171,dissolved
NI657392,dissolved
NI657283,dissolved
NI657218,dissolved
NI656037,dissolved
NI657174,dissolved
NI657217,dissolved
NI657331,dissolved
NI657374,dissolved
NI657479,dissolved
NI656152,dissolved
NI654591,dissolved
NI656245,dissolved
NI656695,dissolved
NI656701,dissolved
NI656722,dissolved
NI656693,dissolved
NI656703,dissolved
NI656258,dissolved
NI656696,dissolved
NI656697,dissolved
NI656312,dissolved
NI656694,dissolved
NI656457,dissolved
NI656530,dissolved
NI656692,dissolved
NI656552,dissolved
NI656724,dissolved
NI656746,dissolved
NI656702,dissolved
NI655259,dissolved
NI655449,dissolved
NI655532,dissolved
NI655308,dissolved
NI655530,dissolved
NI655312,dissolved
NI655323,dissolved
NI656093,dissolved
NI655310,dissolved
NI655350,dissolved
NI656080,dissolved
NI656085,dissolved
NI655322,dissolved
NI656124,dissolved
NI656121,dissolved
NI654989,dissolved
NI656753,dissolved
NI654875,dissolved
NI654984,dissolved
NI656751,dissolved
NI656545,dissolved
NI656772,dissolved
NI654995,dissolved
NI655534,dissolved
NI656125,dissolved
NI654914,dissolved
NI654948,dissolved
NI654998,dissolved
NI655571,dissolved
NI654986,dissolved
NI656777,dissolved
NI656505,dissolved
NI656600,dissolved
NI654846,dissolved
NI654934,dissolved
NI655118,dissolved
NI655119,dissolved
NI655620,dissolved
NI656754,dissolved
NI656128,dissolved
NI654938,dissolved
NI655120,dissolved
NI655124,dissolved
NI656486,dissolved
NI656214,dissolved
NI656686,dissolved
NI654868,dissolved
NI656756,dissolved
NI656787,dissolved
NI656993,dissolved
NI656385,dissolved
NI656396,dissolved
NI656533,dissolved
NI656792,dissolved
NI657588,dissolved
NI656012,dissolved
NI657072,dissolved
NI657117,dissolved
NI657484,dissolved
NI657592,dissolved
NI657475,dissolved
NI656848,dissolved
NI657077,dissolved
NI657579,dissolved
NI657961,dissolved
NI657604,dissolved
NI656015,dissolved
NI657972,dissolved
NI657863,dissolved
NI657363,dissolved
NI657872,dissolved
NI656046,dissolved
NI657611,dissolved
NI657657,dissolved
NI656045,dissolved
NI657603,dissolved
NI657971,dissolved
NI656019,dissolved
NI656174,dissolved
NI656180,dissolved
NI657645,dissolved
NI657833,dissolved
NI657305,dissolved
NI657653,dissolved
NI657957,dissolved
NI656068,dissolved
NI657649,dissolved
NI657654,dissolved
NI657655,dissolved
NI657362,dissolved
NI656051,dissolved
NI656960,dissolved
NI658011,dissolved
NI656283,dissolved
NI656360,dissolved
NI657394,dissolved
NI657731,dissolved
NI658004,dissolved
NI657675,dissolved
NI657997,dissolved
NI657983,dissolved
NI656287,dissolved
NI656280,dissolved
NI656579,dissolved
NI657377,dissolved
NI657489,dissolved
NI657688,dissolved
NI656282,dissolved
NI658001,dissolved
NI656284,dissolved
NI657526,dissolved
NI656954,dissolved
NI657666,dissolved
NI657676,dissolved
NI657725,dissolved
NI658007,dissolved
NI656347,dissolved
NI656578,dissolved
NI657488,dissolved
NI657490,dissolved
NI657979,dissolved
NI656985,dissolved
NI657517,dissolved
NI657537,dissolved
NI657292,dissolved
NI657354,dissolved
NI655565,dissolved
NI657519,dissolved
NI657323,dissolved
NI657549,dissolved
NI657319,dissolved
NI657341,dissolved
NI657393,dissolved
NI657536,dissolved
NI655712,dissolved
NI655818,dissolved
NI657723,dissolved
NI655888,dissolved
NI656437,dissolved
NI656572,dissolved
NI656929,dissolved
NI656997,dissolved
OC421638,dissolved
OC421801,dissolved
OC422522,dissolved
OC422549,dissolved
OC422575,dissolved
OC422580,dissolved
OC421998,dissolved
OC422136,dissolved
OC422523,dissolved
OC422713,dissolved
OC421785,dissolved
OC421813,dissolved
OC421817,dissolved
OC422852,dissolved
OC423081,dissolved
OC422414,dissolved
OC421738,dissolved
OC421870,dissolved
OC423072,dissolved
OC422611,dissolved
OC422460,dissolved
OC423152,dissolved
OC422264,dissolved
OC422401,dissolved
OC420939,dissolved
OC422754,dissolved
OC421917,dissolved
OC422157,dissolved
OC423008,dissolved
OC423069,dissolved
OC421628,dissolved
OC423150,dissolved
OC421644,dissolved
OC421655,dissolved
OC421656,dissolved
OC421659,dissolved
OC423061,dissolved
OC421881,dissolved
OC422169,dissolved
OC422142,dissolved
OC421773,dissolved
OC423083,dissolved
OC423124,dissolved
OC421640,dissolved
OC422137,dissolved
OC422755,dissolved
OC421683,dissolved
OC421961,dissolved
OC422739,dissolved
OC421692,dissolved
OC421883,dissolved
OC421993,dissolved
OC423018,dissolved
OC422406,dissolved
OC421643,dissolved
OC422893,dissolved
OC423157,dissolved
OC422537,dissolved
OC422720,dissolved
OC422221,dissolved
OC422781,dissolved
OC422632,dissolved
OC421937,dissolved
OC422886,dissolved
OC423158,dissolved
OC422634,dissolved
OC422700,dissolved
OC422199,dissolved
OC422823,dissolved
OC423046,dissolved
OC422234,dissolved
OC422574,dissolved
OC422791,dissolved
OC422314,dissolved
OC422175,dissolved
OC422355,dissolved
OC422783,dissolved
OC423566,dissolved
OC422095,dissolved
OC423719,dissolved
OC422899,dissolved
OC422816,dissolved
OC422356,dissolved
OC422359,dissolved
OC422392,dissolved
OC423347,dissolved
OC421851,dissolved
OC422003,dissolved
OC422306,dissolved
OC422222,dissolved
OC423452,dissolved
OC423502,dissolved
OC422013,dissolved
OC423005,dissolved
OC423500,dissolved
OC423741,dissolved
OC423825,dissolved
OC423491,dissolved
OC423498,dissolved
OC422733,dissolved
OC422424,dissolved
OC422308,dissolved
OC422219,dissolved
OC423501,dissolved
OC422771,dissolved
OC422649,dissolved
OC421842,dissolved
OC422391,dissolved
OC423295,dissolved
OC422096,dissolved
OC422143,dissolved
OC422374,dissolved
OC423848,dissolved
OC422598,dissolved
OC422425,dissolved
OC422337,dissolved
OC423285,dissolved
OC423242,dissolved
OC423851,dissolved
OC423844,dissolved
OC422366,dissolved
OC422602,dissolved
OC422675,dissolved
OC423290,dissolved
OC423298,dissolved
OC422551,dissolved
OC422364,dissolved
OC423283,dissolved
OC423834,dissolved
OC423291,dissolved
OC423316,dissolved
OC422586,dissolved
OC422596,dissolved
OC422685,dissolved
OC423233,dissolved
OC423286,dissolved
OC423853,dissolved
OC423867,dissolved
OC423923,dissolved
OC423423,dissolved
OC423472,dissolved
OC423257,dissolved
OC423299,dissolved
OC423310,dissolved
OC423422,dissolved
OC424116,dissolved
OC422472,dissolved
OC423253,dissolved
OC422474,dissolved
OC423426,dissolved
OC422470,dissolved
OC423412,dissolved
OC422531,dissolved
OC423539,dissolved
OC423482,dissolved
OC422643,dissolved
OC423603,dissolved
OC422628,dissolved
OC422707,dissolved
OC423392,dissolved
OC423474,dissolved
OC422526,dissolved
OC422627,dissolved
OC423569,dissolved
OC423477,dissolved
OC423593,dissolved
OC423518,dissolved
OC423475,dissolved
OC423478,dissolved
OC423506,dissolved
OC422736,dissolved
OC423409,dissolved
OC423399,dissolved
OC423485,dissolved
OC422618,dissolved
OC423541,dissolved
OC422850,dissolved
OC422967,dissolved
OC424159,dissolved
OC422980,dissolved
OC424220,dissolved
OC423687,dissolved
OC423694,dissolved
OC423774,dissolved
OC424235,dissolved
OC423685,dissolved
OC423689,dissolved
OC423126,dissolved
OC423619,dissolved
OC423730,dissolved
OC423773,dissolved
OC423777,dissolved
OC423368,dissolved
OC422914,dissolved
OC423180,dissolved
OC422956,dissolved
OC424170,dissolved
OC424224,dissolved
OC424240,dissolved
OC423507,dissolved
11951779,active
11983460,active
11989494,active
11935762,active
11972130,active
11884752,active
11937194,active
11986098,active
11963512,active
11932714,active
11960023,active
11844896,active
11927804,active
11949669,active
11988656,active
11953461,active
11929843,active
11922941,active
11942191,active
11945494,active
11923073,active
11861305,active
11930134,active
11970647,active
11977845,active
11841256,active
11950661,active
11949197,active
11982005,active
11951086,active
11923692,active
11987435,active
11851642,active
11978006,active
11944899,active
11989587,active
11973890,active
11964971,active
11981027,active
11972499,active
11974831,active
11992064,active
11943221,active
11962486,active
11984302,active
11988977,active
11878503,active
11935773,active
11991328,active
11984552,active
11930913,active
11862268,active
11935433,active
11943130,active
11986209,active
11940462,active
11932046,active
11959805,active
11973424,active
11989135,active
11925416,active
11948590,active
11878456,active
11927450,active
11973469,active
11960446,active
11954590,active
11968239,active
11934003,active
11935148,active
11967116,active
11985314,active
11978447,active
11988761,active
11917943,active
11963090,active
11966140,active
11968127,active
11933125,active
11940653,active
11853177,active
11924371,active
11956401,active
11829253,active
11941994,active
NI662272,active
11752370,active
SC649723,active
11799069,active
11821132,active
11760127,active
11753240,active
11806121,active
11803377,active
11823646,active
11810892,active
11771760,active
11813231,active
11765808,active
11770698,active
11786920,active
11776410,active
11790111,active
11786296,active
11774185,active
11764531,active
11780619,active
11761950,active
11798127,active
11815309,active
11816651,active
11774302,active
11758250,active
11761334,active
11797154,active
11765580,active
11822583,active
11817534,active
11781224,active
11824179,active
11825388,active
11786882,active
11792623,active
11779445,active
11797791,active
11835883,active
11781933,active
11797807,active
11790012,active
11763993,active
11788428,active
11765653,active
11766390,active
11761249,active
11750104,active
11823626,active
11775549,active
11759722,active
11770414,active
11749202,active
11775626,active
11773249,active
11838539,active
11786757,active
11804265,active
11811435,active
11795181,active
11763340,active
11780928,active
11824136,active
11806044,active
11772622,active
11824337,active
11806388,active
11779602,active
11787657,active
11790561,active
11795488,active
11780265,active
11810956,active
11998004,active
11990231,active
11787455,active
12136209,active
11990369,active
11918405,active
12022943,active
11751558,active
12301187,active
11869461,active
11927713,active
11931041,active
11996251,active
12243353,active
11998285,active
12368866,active
12163518,active
11992848,active
NI666057,active
NI660004,active
NI661622,active
NI664401,active
NI663845,active
NI661447,active
NI661694,active
NI661444,active
NI665613,active
NI659908,active
NI663415,active
NI661763,active
NI663449,active
NI661615,active
NI659834,active
NI660155,active
NI665802,active
NI663366,active
NI658277,active
NI662537,active
NI662492,active
NI663983,active
OC427331,active
OC427364,active
OC428296,active
OC428551,active
OC427795,active
OC427343,active
OC427979,active
OC428254,active
OC428233,active
OC427325,active
OC427457,active
OC429173,active
NC001602,active
OC429487,active
OC427513,active
OC429023,active
SO306680,active
OC427410,active
OC428325,active
OC427463,active
OC426720,active
OC427407,active
OC427413,active
OC427404,active
OC427807,active
OC426784,active
SO306814,active
OC428363,active
OC427321,active
OC427783,active
OC425966,active
OC427584,active
OC426668,active
OC427415,active
OC427840,active
OC425997,active
OC427778,active
OC428267,active
OC428996,active
OC429210,active
OC426990,active
OC426744,active
OC427818,active
OC429573,active
OC428223,active
OC428741,active
OC427772,active
OC427617,active
OC427601,active
SO306741,active
OC427721,active
OC427525,active
OC427526,active
OC427317,active
OC427378,active
OC426969,active
OC429095,active
OC427869,active
OC427886,active
OC427967,active
OC427832,active
OC427697,active
SO306805,active
OC427663,active
OC425508,active
OC428901,active
OC430022,active
OC427846,active
OC429109,active
OC427855,active
OC427762,active
OC428853,active
OC428508,active
OC428841,active
OC428811,active
OC428795,active
OC428775,active
OC428784,active
OC428794,active
OC428799,active
OC428776,active
OC428861,active
OC428872,active
OC428851,active
OC428768,active
OC428780,active
OC428774,active
OC428792,active
OC428858,active
OC428789,active
OC427909,active
OC427901,active
OC428842,active
OC428828,active
OC427928,active
OC427930,active
OC428830,active
OC428860,active
OC428859,active
OC428847,active
OC428817,active
OC428800,active
OC428788,active
SO306771,active
OC429540,active
OC426310,active
OC429756,active
OC427823,active
OC428078,active
OC427944,active
OC428138,active
OC426910,active
OC429953,active
OC429844,active
OC430068,active
OC428647,active
OC429448,active
OC428013,active
OC429453,active
OC427945,active
OC430085,active
OC429842,active
OC425879,active
OC427963,active
OC428150,active
OC428021,active
OC426607,active
OC429221,active
OC427788,active
OC427718,active
OC428053,active
OC429502,active
OC427834,active
OC428064,active
OC426358,active
OC429593,active
OC428025,active
OC428317,active
OC429226,active
OC429595,active
OC429449,active
OC428552,active
OC428494,active
OC426119,active
OC429711,active
OC428198,active
OC428431,active
OC428857,active
OC427693,active
OC429916,active
OC429136,active
OC428437,active
OC429261,active
OC428624,active
OC428583,active
OC428558,active
OC428565,active
OC428329,active
OC427990,active
OC428374,active
NC001598,active
OC429624,active
OC428457,active
OC428493,active
OC429122,active
OC428522,active
OC428203,active
OC428126,active
OC428582,active
OC429368,active
OC428989,active
OC428450,active
OC429745,active
OC428164,active
OC427756,active
SO306723,active
OC425835,active
OC428594,active
OC429638,active
OC429785,active
SO306796,active
OC428112,active
OC428475,active
SO306859,active
OC429522,active
OC428607,active
OC428649,active
OC425562,active
OC425476,active
SO306679,active
OC428727,active
OC425488,active
SO306662,active
OC428669,active
OC425694,active
OC429186,active
OC427047,active
OC426869,active
OC429043,active
OC426605,active
12299399,active
NI658028,dissolved
NI658196,dissolved
NI658609,dissolved
NI658211,dissolved
NI658397,dissolved
NI658185,dissolved
NI658314,dissolved
NI658511,dissolved
NI658316,dissolved
NI658309,dissolved
NI658524,dissolved
NI658582,dissolved
NI658635,dissolved
NI658173,dissolved
NI658611,dissolved
NI658402,dissolved
NI658608,dissolved
NI658190,dissolved
NI658682,dissolved
NI658494,dissolved
NI658130,dissolved
NI658142,dissolved
NI658224,dissolved
NI658226,dissolved
NI658200,dissolved
NI658514,dissolved
NI658586,dissolved
NI658652,dissolved
NI658508,dissolved
NI658625,dissolved
NI658147,dissolved
NI658184,dissolved
NI658215,dissolved
NI658239,dissolved
NI658762,dissolved
NI658614,dissolved
NI658486,dissolved
NI658550,dissolved
NI658686,dissolved
NI658953,dissolved
NI658775,dissolved
NI658902,dissolved
NI658989,dissolved
NI658868,dissolved
NI658790,dissolved
NI659129,dissolved
NI659133,dissolved
NI658865,dissolved
NI659076,dissolved
NI658421,dissolved
NI659069,dissolved
NI658209,dissolved
NI658434,dissolved
NI659059,dissolved
NI658854,dissolved
NI658212,dissolved
NI658352,dissolved
NI658931,dissolved
NI658423,dissolved
NI658469,dissolved
NI658553,dissolved
NI658218,dissolved
NI658270,dissolved
NI659338,dissolved
NI659253,dissolved
NI658732,dissolved
NI659254,dissolved
NI658720,dissolved
NI658453,dissolved
NI659224,dissolved
NI658495,dissolved
NI658263,dissolved
NI658647,dissolved
NI658735,dissolved
NI658243,dissolved
NI658262,dissolved
NI659689,dissolved
NI659411,dissolved
NI659451,dissolved
NI659017,dissolved
NI658994,dissolved
NI658566,dissolved
NI658598,dissolved
NI658802,dissolved
NI659029,dissolved
NI659599,dissolved
NI659660,dissolved
NI659535,dissolved
NI658681,dissolved
NI658747,dissolved
NI659853,dissolved
NI659025,dissolved
NI659053,dissolved
NI658882,dissolved
NI659152,dissolved
NI659300,dissolved
NI659513,dissolved
NI658696,dissolved
NI659848,dissolved
NI659607,dissolved
NI659294,dissolved
NI659584,dissolved
NI659512,dissolved
NI659040,dissolved
NI659582,dissolved
NI659407,dissolved
NI658588,dissolved
NI658599,dissolved
NI658925,dissolved
NI660141,dissolved
NI660257,dissolved
NI659210,dissolved
NI660363,dissolved
NI660469,dissolved
NI659120,dissolved
NI660493,dissolved
NI659207,dissolved
NI658708,dissolved
NI659271,dissolved
NI659170,dissolved
NI659964,dissolved
NI659965,dissolved
NI658279,dissolved
NI659259,dissolved
NI658246,dissolved
NI658283,dissolved
NI658257,dissolved
NI658472,dissolved
NI659176,dissolved
NI660510,dissolved
NI658384,dissolved
NI658377,dissolved
NI660515,dissolved
NI658427,dissolved
NI658955,dissolved
NI659681,dissolved
NI658998,dissolved
NI658905,dissolved
NI658949,dissolved
NI658742,dissolved
NI658968,dissolved
NI658389,dissolved
NI658543,dissolved
NI658966,dissolved
NI658830,dissolved
NI659000,dissolved
NI658477,dissolved
NI658829,dissolved
NI659522,dissolved
NI659390,dissolved
NI659137,dissolved
NI658573,dissolved
NI658574,dissolved
NI659456,dissolved
NI658946,dissolved
NI659360,dissolved
NI659361,dissolved
NI659394,dissolved
NI659630,dissolved
NI658922,dissolved
NI659128,dissolved
NI659521,dissolved
NI659841,dissolved
NI659119,dissolved
NI659299,dissolved
NI659450,dissolved
